date,at_code,Maximum Relative Humidity,Minimum Relative Humidity,Maximum Temperature,Minimum Temperature,daily_diff_temp,daily_diff_hum,maximum_temperature_change,minimum_temperature_change,maximum_relative_humidity_change,minimum_relative_humidity_change
2014-09-19,AT08,100.0,41.0,30.5,15.3,15.2,59.0,1.0,-0.40000000000000036,0.0,-8.0
2014-09-20,AT01,100.0,24.0,32.9,11.4,21.5,76.0,-2.299999999999997,-2.0,0.0,8.0
2014-09-20,AT02,100.0,32.0,31.6,6.9,24.700000000000003,68.0,-1.1000000000000014,-1.0999999999999996,3.0,-7.0
2014-09-20,AT03,100.0,27.0,31.9,10.1,21.799999999999997,73.0,0.3999999999999986,1.5999999999999996,1.0,2.0
2014-09-20,AT04,98.0,22.0,33.4,12.6,20.799999999999997,76.0,-1.0999999999999979,-1.0,0.0,4.0
2014-09-20,AT05,100.0,22.0,30.1,14.1,16.0,78.0,2.599999999999998,-1.4000000000000004,-2.0,0.0
2014-09-20,AT06,100.0,24.0,32.5,10.9,21.6,76.0,-0.29999999999999716,-0.39999999999999947,-2.0,-6.0
2014-09-20,AT07,100.0,32.0,28.6,4.5,24.1,68.0,-1.1000000000000014,0.20000000000000018,0.0,4.0
2014-09-20,AT08,100.0,27.0,32.2,13.3,18.900000000000002,73.0,-0.10000000000000142,0.5999999999999996,0.0,6.0
2014-09-21,AT01,99.0,32.0,29.6,11.9,17.700000000000003,67.0,-4.199999999999999,1.1999999999999993,-3.0,-1.0
2014-09-21,AT02,100.0,39.0,30.4,6.2,24.2,61.0,-1.1999999999999993,-5.999999999999999,3.0,1.0
2014-09-21,AT03,96.0,34.0,30.5,10.9,19.6,62.0,1.8999999999999986,1.0,0.0,5.0
2014-09-21,AT04,96.0,32.0,30.4,13.2,17.2,64.0,2.200000000000003,2.7,-1.0,-2.0
2014-09-21,AT05,100.0,28.0,29.6,12.8,16.8,72.0,1.5,0.39999999999999947,1.0,-4.0
2014-09-21,AT06,100.0,26.0,31.2,9.5,21.7,74.0,0.3999999999999986,-0.39999999999999947,0.0,-7.0
2014-09-21,AT07,100.0,35.0,27.9,4.9,23.0,65.0,-1.1999999999999993,-0.10000000000000053,4.0,9.0
2014-09-21,AT08,100.0,32.0,29.6,14.2,15.400000000000002,68.0,-2.1000000000000014,3.8999999999999995,1.0,2.0
2014-09-22,AT01,100.0,50.0,23.8,9.0,14.8,50.0,-1.0999999999999979,1.0,-5.0,9.0
2014-09-22,AT02,100.0,35.0,24.8,5.2,19.6,65.0,-0.20000000000000284,-2.8999999999999995,4.0,-2.0
2014-09-22,AT03,100.0,51.0,22.0,12.9,9.1,49.0,0.20000000000000284,-1.2999999999999998,1.0,-3.0
2014-09-22,AT04,100.0,71.0,23.6,9.7,13.900000000000002,29.0,0.0,-1.0,-1.0,-3.0
2014-09-22,AT05,100.0,55.0,21.4,13.5,7.899999999999999,45.0,-2.200000000000003,-0.9000000000000004,1.0,6.0
2014-09-22,AT06,100.0,57.0,24.1,11.0,13.100000000000001,43.0,-2.1999999999999993,-2.1999999999999997,-6.0,-3.0
2014-09-22,AT07,100.0,46.0,20.6,3.6,17.0,54.0,-2.8999999999999986,-4.1,3.0,-8.0
2014-09-22,AT08,100.0,60.0,22.6,13.8,8.8,40.0,4.5,6.9,2.0,13.0
2014-09-23,AT01,100.0,59.0,24.0,7.1,16.9,41.0,0.6999999999999993,-0.9000000000000004,1.0,4.0
2014-09-23,AT02,100.0,10.0,26.0,3.3,22.7,90.0,-1.1000000000000014,6.2,0.0,6.0
2014-09-23,AT03,100.0,47.0,25.3,9.3,16.0,53.0,-3.099999999999998,-8.0,0.0,-14.0
2014-09-23,AT04,100.0,42.0,26.4,9.8,16.599999999999998,58.0,0.3999999999999986,-2.9,-1.0,-3.0
2014-09-23,AT05,100.0,47.0,25.9,13.1,12.799999999999999,53.0,-1.8999999999999986,9.6,1.0,30.0
2014-09-23,AT06,100.0,53.0,23.1,8.1,15.000000000000002,47.0,-1.8000000000000007,-0.09999999999999964,0.0,11.0
2014-09-23,AT07,100.0,10.0,23.7,1.7,22.0,90.0,3.3000000000000007,1.5,0.0,-2.0
2014-09-23,AT08,100.0,57.0,24.3,12.9,11.4,43.0,2.1999999999999993,-1.299999999999999,0.0,-8.0
2014-09-24,AT01,100.0,47.0,24.5,6.9,17.6,53.0,0.8999999999999986,-2.200000000000001,0.0,-6.0
2014-09-24,AT02,100.0,41.0,24.5,2.7,21.8,59.0,2.1000000000000014,2.4000000000000004,0.0,-11.0
2014-09-24,AT03,100.0,35.0,27.8,8.1,19.700000000000003,65.0,-1.3000000000000007,0.8000000000000007,0.0,2.0
2014-09-24,AT04,98.0,33.0,25.2,7.6,17.6,65.0,-1.1999999999999993,-1.0,0.0,6.0
2014-09-24,AT05,100.0,35.0,24.2,10.5,13.7,65.0,-3.8999999999999986,-1.4000000000000004,0.0,8.0
2014-09-24,AT06,100.0,40.0,25.1,8.1,17.0,60.0,-1.9000000000000021,0.1999999999999993,-1.0,3.0
2014-09-24,AT07,100.0,28.0,23.6,-0.1,23.700000000000003,72.0,3.0,-0.39999999999999947,-1.0,-23.0
2014-09-24,AT08,100.0,37.0,26.2,10.3,15.899999999999999,63.0,-0.3999999999999986,-1.0,2.0,17.0
2014-09-25,AT01,100.0,39.0,24.4,5.6,18.799999999999997,61.0,-0.10000000000000142,-1.2999999999999998,0.0,-1.0
2014-09-25,AT02,100.0,3.0,26.8,1.0,25.8,97.0,-0.1999999999999993,-1.4000000000000004,0.0,-12.0
2014-09-25,AT03,99.0,31.0,24.7,5.5,19.2,68.0,1.3999999999999986,1.0999999999999996,0.0,5.0
2014-09-25,AT04,94.0,25.0,25.7,5.6,20.1,69.0,3.0,0.5,0.0,-8.0
2014-09-25,AT05,100.0,34.0,24.7,6.6,18.1,66.0,-0.29999999999999716,1.4000000000000004,0.0,12.0
2014-09-25,AT06,100.0,21.0,25.3,4.6,20.700000000000003,79.0,-1.0,-0.09999999999999964,0.0,-5.0
2014-09-25,AT07,100.0,3.0,24.1,-3.6,27.700000000000003,97.0,-1.4000000000000021,1.799999999999999,0.0,3.0
2014-09-25,AT08,100.0,37.0,24.7,8.6,16.1,63.0,-6.399999999999999,-1.8999999999999995,0.0,19.0
2014-09-26,AT01,100.0,37.0,24.9,5.2,19.7,63.0,4.800000000000001,-3.5999999999999996,0.0,-15.0
2014-09-26,AT02,100.0,3.0,26.5,0.1,26.4,97.0,-1.9000000000000021,1.3999999999999995,0.0,5.0
2014-09-26,AT03,100.0,21.0,27.0,3.4,23.6,79.0,0.8000000000000007,-1.1999999999999997,0.0,-9.0
2014-09-26,AT04,98.0,23.0,28.4,4.8,23.599999999999998,75.0,-0.3000000000000007,-0.7999999999999998,0.0,-16.0
2014-09-26,AT05,100.0,24.0,27.4,7.3,20.099999999999998,76.0,0.3000000000000007,5.6,-1.0,28.0
2014-09-26,AT06,100.0,30.0,26.6,5.3,21.3,70.0,1.5,-1.8999999999999995,1.0,-12.0
2014-09-26,AT07,100.0,2.0,24.3,-2.1,26.400000000000002,98.0,-4.800000000000001,1.2000000000000002,0.0,4.0
2014-09-26,AT08,100.0,33.0,25.4,8.3,17.099999999999998,67.0,4.800000000000001,-3.2,0.0,-1.0
2014-09-27,AT01,100.0,30.0,27.8,7.5,20.3,70.0,-4.5,-2.5999999999999996,0.0,6.0
2014-09-27,AT02,100.0,4.0,26.9,1.1,25.799999999999997,96.0,-5.0,-1.2,0.0,18.0
2014-09-27,AT03,100.0,33.0,26.2,3.6,22.599999999999998,67.0,2.3000000000000007,-0.6,0.0,-7.0
2014-09-27,AT04,100.0,34.0,27.0,8.4,18.6,66.0,3.0,-0.8,0.0,-26.0
2014-09-27,AT05,100.0,23.0,26.9,7.1,19.799999999999997,77.0,-7.300000000000001,1.3,0.0,40.0
2014-09-27,AT06,100.0,31.0,27.3,4.7,22.6,69.0,4.5,-1.6,0.0,-32.0
2014-09-27,AT07,100.0,3.0,24.9,-0.3,25.2,97.0,-3.5,0.29999999999999993,0.0,27.0
2014-09-27,AT08,100.0,32.0,26.2,7.9,18.299999999999997,68.0,2.9000000000000004,-0.4,0.0,-20.0
2014-09-28,AT01,100.0,62.0,23.6,7.1,16.5,38.0,-0.7000000000000011,1.9,0.0,14.0
2014-09-28,AT02,100.0,24.0,23.0,3.1,19.9,76.0,2.9000000000000004,3.3,0.0,-12.0
2014-09-28,AT03,100.0,65.0,22.7,11.1,11.6,35.0,2.299999999999999,-2.0,-2.0,-10.0
2014-09-28,AT04,100.0,70.0,23.0,11.5,11.5,30.0,2.5,-1.5,1.0,0.0
2014-09-28,AT05,100.0,54.0,22.3,12.9,9.4,46.0,-1.2999999999999972,-0.9,1.0,-5.0
2014-09-28,AT06,100.0,56.0,21.2,8.0,13.2,44.0,-0.20000000000000284,-0.7,0.0,2.0
2014-09-28,AT07,100.0,12.0,20.2,2.3,17.9,88.0,-3.8999999999999986,0.29999999999999993,0.0,11.0
2014-09-28,AT08,100.0,65.0,22.4,13.6,8.799999999999999,35.0,-1.1999999999999993,-0.7999999999999999,0.0,0.0
2014-09-29,AT01,100.0,45.0,27.5,10.2,17.3,55.0,-4.200000000000001,1.2,0.0,24.0
2014-09-29,AT02,100.0,55.0,28.9,5.7,23.2,45.0,-0.39999999999999947,-1.1,0.0,2.0
2014-09-29,AT03,100.0,52.0,26.6,8.3,18.3,48.0,7.8999999999999995,1.8,0.0,-40.0
2014-09-29,AT04,100.0,55.0,26.4,9.7,16.7,45.0,0.0,-0.6000000000000001,0.0,6.0
2014-09-29,AT05,100.0,53.0,24.3,12.9,11.4,47.0,2.799999999999999,2.5,-1.0,-14.0
2014-09-29,AT06,100.0,49.0,27.6,10.1,17.5,51.0,-2.099999999999998,-1.7000000000000002,-2.0,4.0
2014-09-29,AT07,100.0,50.0,25.1,4.5,20.6,50.0,1.8000000000000007,-1.0,0.0,-5.0
2014-09-29,AT08,100.0,49.0,27.2,12.4,14.799999999999999,51.0,-5.200000000000001,-1.4,-2.0,5.0
2014-09-30,AT01,100.0,52.0,26.1,10.0,16.1,48.0,-0.20000000000000107,-2.3,4.0,-16.0
2014-09-30,AT02,100.0,60.0,23.9,5.2,18.7,40.0,-0.09999999999999964,-2.6000000000000005,1.0,7.0
2014-09-30,AT03,100.0,67.0,24.1,10.0,14.100000000000001,33.0,2.4000000000000004,2.6000000000000005,0.0,21.0
2014-09-30,AT04,100.0,54.0,24.3,9.4,14.9,46.0,4.399999999999999,1.9,-1.0,-12.0
2014-09-30,AT05,100.0,67.0,24.5,12.4,12.1,33.0,-1.0999999999999979,1.5999999999999999,1.0,7.0
2014-09-30,AT06,100.0,60.0,24.1,9.4,14.700000000000001,40.0,-9.3,-0.8,0.0,21.0
2014-09-30,AT07,100.0,49.0,22.2,3.9,18.3,51.0,5.9,0.0,0.0,-26.0
2014-09-30,AT08,100.0,65.0,24.3,12.6,11.700000000000001,35.0,-5.1,-2.9,0.0,-1.0
2014-10-01,AT01,100.0,51.0,25.9,9.3,16.599999999999998,49.0,1.6999999999999993,-1.5999999999999996,0.0,-2.0
2014-10-01,AT02,100.0,43.0,27.8,4.4,23.4,57.0,2.6999999999999993,0.6999999999999993,0.0,-6.0
2014-10-01,AT03,100.0,51.0,26.5,7.6,18.9,49.0,-5.299999999999999,-0.1999999999999993,0.0,19.0
2014-10-01,AT04,100.0,47.0,26.8,8.9,17.9,53.0,2.1999999999999993,1.2999999999999998,0.0,-30.0
2014-10-01,AT05,100.0,67.0,23.1,11.4,11.700000000000001,33.0,3.5999999999999996,-1.1000000000000005,-1.0,15.0
2014-10-01,AT06,100.0,49.0,25.3,9.1,16.200000000000003,51.0,3.6000000000000014,3.2,0.0,12.0
2014-10-01,AT07,100.0,36.0,25.6,3.8,21.8,64.0,-3.9000000000000004,0.5000000000000002,1.0,10.0
2014-10-01,AT08,100.0,52.0,25.7,11.7,14.0,48.0,1.799999999999999,0.5,0.0,-33.0
2014-10-02,AT01,100.0,37.0,28.7,9.1,19.6,63.0,-0.8999999999999986,-2.7,-2.0,18.0
2014-10-02,AT02,100.0,23.0,28.6,3.0,25.6,77.0,3.1999999999999993,0.5,2.0,-15.0
2014-10-02,AT03,100.0,32.0,26.9,6.5,20.4,68.0,-0.10000000000000142,-0.3999999999999999,0.0,-10.0
2014-10-02,AT04,100.0,36.0,28.7,9.5,19.2,64.0,0.0,1.7999999999999998,-11.0,-5.0
2014-10-02,AT05,100.0,46.0,27.3,10.3,17.0,54.0,-1.7999999999999972,-3.5,11.0,16.0
2014-10-02,AT06,100.0,39.0,27.5,9.6,17.9,61.0,-0.40000000000000213,0.5999999999999996,0.0,18.0
2014-10-02,AT07,100.0,31.0,25.8,2.5,23.3,69.0,-4.299999999999999,1.1000000000000005,0.0,7.0
2014-10-02,AT08,100.0,37.0,27.4,11.6,15.799999999999999,63.0,-0.8000000000000007,-0.7999999999999998,0.0,0.0
2014-10-03,AT01,100.0,34.0,27.2,8.9,18.299999999999997,66.0,1.200000000000001,-1.8000000000000007,0.0,-13.0
2014-10-03,AT02,100.0,19.0,27.5,1.2,26.3,81.0,-2.9000000000000004,1.0,0.0,16.0
2014-10-03,AT03,99.0,36.0,27.6,5.5,22.1,63.0,-5.9,0.5,0.0,23.0
2014-10-03,AT04,100.0,31.0,28.8,8.8,20.0,69.0,3.0999999999999996,0.3000000000000007,0.0,-9.0
2014-10-03,AT05,100.0,40.0,28.1,10.4,17.700000000000003,60.0,0.8000000000000007,0.5,0.0,-7.0
2014-10-03,AT06,100.0,33.0,27.7,9.5,18.2,67.0,5.0,0.8999999999999995,0.0,-20.0
2014-10-03,AT07,100.0,31.0,26.0,3.3,22.7,69.0,1.0999999999999996,0.8000000000000003,0.0,0.0
2014-10-03,AT08,100.0,35.0,26.9,10.3,16.599999999999998,65.0,-3.5999999999999996,-2.0000000000000004,0.0,8.0
2014-10-04,AT01,100.0,41.0,28.5,8.6,19.9,59.0,0.40000000000000036,-1.2999999999999998,0.0,1.0
2014-10-04,AT02,100.0,49.0,27.3,3.5,23.8,51.0,4.299999999999999,2.3000000000000003,0.0,-11.0
2014-10-04,AT03,100.0,37.0,28.5,5.7,22.8,63.0,4.700000000000001,0.3999999999999999,0.0,-6.0
2014-10-04,AT04,100.0,31.0,29.5,9.3,20.2,69.0,-0.6999999999999993,-0.8999999999999999,0.0,9.0
2014-10-04,AT05,100.0,36.0,28.1,10.2,17.900000000000002,64.0,-3.200000000000001,2.3,0.0,9.0
2014-10-04,AT06,100.0,33.0,27.7,8.7,19.0,67.0,-1.4000000000000004,-2.4999999999999996,0.0,-6.0
2014-10-04,AT07,100.0,23.0,26.8,1.1,25.7,77.0,-0.40000000000000036,-0.6000000000000005,0.0,-2.0
2014-10-04,AT08,100.0,35.0,27.1,10.1,17.0,65.0,-1.0999999999999996,-1.2000000000000002,0.0,1.0
2014-10-05,AT01,100.0,50.0,23.3,4.9,18.4,50.0,-1.9000000000000004,4.1000000000000005,0.0,8.0
2014-10-05,AT02,100.0,49.0,23.7,1.9,21.8,51.0,3.700000000000001,-0.4999999999999998,0.0,-25.0
2014-10-05,AT03,99.0,42.0,25.5,10.9,14.6,57.0,-0.8000000000000007,-2.9000000000000004,0.0,-17.0
2014-10-05,AT04,97.0,34.0,26.8,9.5,17.3,63.0,-1.5999999999999996,-3.2,-8.0,4.0
2014-10-05,AT05,100.0,43.0,25.1,11.1,14.000000000000002,57.0,1.4000000000000004,1.6000000000000005,3.0,15.0
2014-10-05,AT06,100.0,49.0,23.6,7.4,16.200000000000003,51.0,-1.3000000000000007,2.5,5.0,18.0
2014-10-05,AT07,100.0,47.0,23.7,1.5,22.2,53.0,-7.4,-2.0,-1.0,-12.0
2014-10-05,AT08,100.0,53.0,23.6,10.8,12.8,47.0,4.700000000000001,-3.7,-3.0,-31.0
2014-10-06,AT01,100.0,57.0,26.0,7.8,18.2,43.0,-1.3000000000000007,1.4000000000000004,-31.0,1.0
2014-10-06,AT02,100.0,16.0,26.7,2.3,24.4,84.0,-0.5999999999999996,-1.200000000000001,35.0,6.0
2014-10-06,AT03,100.0,40.0,27.5,11.0,16.5,60.0,7.699999999999999,0.7000000000000011,0.0,-4.0
2014-10-06,AT04,100.0,33.0,28.4,9.5,18.9,67.0,-3.0,4.6,-31.0,-6.0
2014-10-06,AT05,100.0,43.0,27.6,11.7,15.900000000000002,57.0,-4.3,-6.699999999999999,4.0,3.0
2014-10-06,AT06,100.0,48.0,25.8,7.3,18.5,52.0,1.8999999999999995,0.6999999999999993,19.0,25.0
2014-10-06,AT07,100.0,36.0,25.1,1.7,23.400000000000002,64.0,3.4000000000000004,2.0,3.0,-22.0
2014-10-06,AT08,100.0,54.0,24.7,11.3,13.399999999999999,46.0,-2.4000000000000004,-3.5999999999999996,-12.0,-4.0
2014-10-07,AT01,100.0,33.0,28.6,8.6,20.0,67.0,0.0,-1.5,0.0,1.0
2014-10-07,AT02,100.0,10.0,29.1,5.8,23.3,90.0,2.3000000000000007,2.5999999999999996,-9.0,-1.0
2014-10-07,AT03,100.0,32.0,27.6,7.4,20.200000000000003,68.0,0.5,1.6999999999999993,20.0,12.0
2014-10-07,AT04,100.0,31.0,28.7,9.8,18.9,69.0,3.0,2.1000000000000005,1.0,2.0
2014-10-07,AT05,100.0,37.0,27.1,9.9,17.200000000000003,63.0,1.3999999999999986,1.2999999999999998,0.0,-5.0
2014-10-07,AT06,100.0,34.0,27.8,6.4,21.4,66.0,-2.9999999999999982,-0.09999999999999964,-1.0,17.0
2014-10-07,AT07,100.0,28.0,25.4,3.2,22.2,72.0,1.299999999999999,-0.2999999999999998,4.0,0.0
2014-10-07,AT08,100.0,34.0,27.7,11.9,15.799999999999999,66.0,0.10000000000000142,0.0,-1.0,-1.0
2014-10-08,AT01,100.0,32.0,29.1,9.3,19.8,68.0,-1.1000000000000014,-1.1000000000000005,-1.0,-26.0
2014-10-08,AT02,100.0,12.0,29.6,5.7,23.900000000000002,88.0,-1.5,-1.1999999999999993,-8.0,14.0
2014-10-08,AT03,99.0,32.0,29.1,5.5,23.6,67.0,2.0,-0.5999999999999996,3.0,-7.0
2014-10-08,AT04,99.0,29.0,30.3,8.8,21.5,70.0,4.199999999999999,0.3999999999999986,-2.0,-2.0
2014-10-08,AT05,100.0,30.0,28.8,9.7,19.1,70.0,-0.5,4.200000000000001,-2.0,3.0
2014-10-08,AT06,100.0,31.0,29.4,6.5,22.9,69.0,1.5,0.9999999999999996,1.0,9.0
2014-10-08,AT07,100.0,24.0,26.4,1.3,25.099999999999998,76.0,3.1000000000000014,2.2,7.0,-6.0
2014-10-08,AT08,100.0,34.0,28.5,9.8,18.7,66.0,-4.699999999999999,-0.8999999999999999,3.0,14.0
2014-10-09,AT01,100.0,43.0,28.9,10.0,18.9,57.0,0.6999999999999993,0.8999999999999999,2.0,-1.0
2014-10-09,AT02,100.0,33.0,30.9,6.3,24.599999999999998,67.0,1.1000000000000014,-1.5,0.0,-6.0
2014-10-09,AT03,100.0,36.0,31.0,8.7,22.3,64.0,1.7999999999999972,1.5999999999999999,-2.0,-10.0
2014-10-09,AT04,100.0,29.0,31.4,10.6,20.799999999999997,71.0,-1.3999999999999986,-0.7,-2.0,0.0
2014-10-09,AT05,100.0,33.0,29.6,10.8,18.8,67.0,0.5,2.9,4.0,12.0
2014-10-09,AT06,100.0,35.0,29.7,7.5,22.2,65.0,-3.6000000000000014,-2.8,-4.0,18.0
2014-10-09,AT07,100.0,42.0,26.5,3.1,23.4,58.0,-1.2999999999999972,-1.8000000000000003,2.0,-31.0
2014-10-09,AT08,100.0,35.0,27.9,10.4,17.5,65.0,-0.3000000000000007,-2.8,-5.0,2.0
2014-10-10,AT01,100.0,49.0,27.8,8.9,18.9,51.0,-0.3000000000000007,0.20000000000000018,-3.0,3.0
2014-10-10,AT02,100.0,40.0,27.5,4.6,22.9,60.0,3.5,1.0999999999999996,1.0,-12.0
2014-10-10,AT03,100.0,47.0,26.4,7.7,18.7,53.0,-1.5,-0.2999999999999998,-1.0,11.0
2014-10-10,AT04,100.0,41.0,26.7,10.2,16.5,59.0,0.6000000000000014,0.5999999999999996,5.0,5.0
2014-10-10,AT05,100.0,44.0,28.0,11.3,16.7,56.0,2.299999999999997,0.40000000000000036,-1.0,4.0
2014-10-10,AT06,100.0,44.0,26.8,7.5,19.3,56.0,-0.6999999999999993,1.4,2.0,2.0
2014-10-10,AT07,100.0,34.0,24.0,2.9,21.1,66.0,2.5,0.10000000000000009,0.0,-10.0
2014-10-10,AT08,100.0,54.0,26.6,11.3,15.3,46.0,4.100000000000001,3.1,-1.0,-3.0
2014-10-11,AT01,100.0,39.0,26.2,8.4,17.799999999999997,61.0,-0.40000000000000213,0.30000000000000004,-2.0,-1.0
2014-10-11,AT02,100.0,36.0,27.3,4.0,23.3,64.0,-2.799999999999997,-0.30000000000000004,2.0,-1.0
2014-10-11,AT03,100.0,39.0,25.5,5.6,19.9,61.0,-1.0,-0.7,-3.0,12.0
2014-10-11,AT04,100.0,47.0,25.9,8.8,17.099999999999998,53.0,-3.6000000000000014,2.1,5.0,-9.0
2014-10-11,AT05,100.0,33.0,26.7,9.0,17.7,67.0,-1.1000000000000014,-6.0,-11.0,0.0
2014-10-11,AT06,100.0,31.0,26.5,7.7,18.8,69.0,-0.5,2.2,10.0,3.0
2014-10-11,AT07,100.0,26.0,24.6,2.2,22.400000000000002,74.0,-1.7999999999999972,5.1,4.0,37.0
2014-10-11,AT08,100.0,45.0,26.2,10.2,16.0,55.0,0.5,-0.3999999999999999,0.0,-19.0
2014-10-12,AT01,100.0,39.0,27.0,8.2,18.8,61.0,2.799999999999997,-3.0,-2.0,-7.0
2014-10-12,AT02,100.0,37.0,28.6,3.1,25.5,63.0,3.6000000000000014,1.1,0.0,-4.0
2014-10-12,AT03,98.0,43.0,25.8,8.2,17.6,55.0,1.8000000000000007,0.6000000000000001,0.0,-9.0
2014-10-12,AT04,99.0,38.0,27.6,7.9,19.700000000000003,61.0,-0.9000000000000021,2.6999999999999997,-2.0,2.0
2014-10-12,AT05,100.0,38.0,27.1,11.1,16.0,62.0,-0.09999999999999787,-1.7999999999999998,2.0,2.0
2014-10-12,AT06,100.0,43.0,25.3,7.2,18.1,57.0,0.3999999999999986,-0.6000000000000001,-1.0,-9.0
2014-10-12,AT07,100.0,43.0,23.9,0.4,23.5,57.0,1.0,-0.4999999999999999,-1.0,6.0
2014-10-12,AT08,100.0,50.0,25.7,12.4,13.299999999999999,50.0,2.400000000000002,-0.8,0.0,-5.0
2014-10-13,AT01,100.0,36.0,25.5,6.5,19.0,64.0,-0.10000000000000142,3.4,-3.0,5.0
2014-10-13,AT02,100.0,29.0,26.7,1.4,25.3,71.0,-1.1000000000000014,0.7000000000000002,2.0,2.0
2014-10-13,AT03,100.0,32.0,25.2,4.0,21.2,68.0,-2.6999999999999993,-0.5,0.0,6.0
2014-10-13,AT04,100.0,31.0,26.1,5.3,20.8,69.0,-4.199999999999999,1.0,5.0,24.0
2014-10-13,AT05,100.0,40.0,25.5,8.4,17.1,60.0,-3.3999999999999986,1.5,0.0,7.0
2014-10-13,AT06,100.0,30.0,25.7,6.6,19.1,70.0,1.7999999999999972,1.0999999999999996,0.0,-6.0
2014-10-13,AT07,100.0,43.0,20.7,-0.8,21.5,57.0,-0.3999999999999986,-6.3999999999999995,0.0,-2.0
2014-10-13,AT08,100.0,31.0,24.0,9.4,14.6,69.0,-0.10000000000000142,-1.8,0.0,-14.0
2014-10-14,AT01,100.0,50.0,22.8,5.5,17.3,50.0,4.0,1.8,-2.0,-5.0
2014-10-14,AT02,100.0,45.0,24.6,1.3,23.3,55.0,0.9000000000000021,0.9,-1.0,-2.0
2014-10-14,AT03,99.0,50.0,23.5,7.6,15.9,49.0,0.6999999999999993,1.0999999999999999,3.0,0.0
2014-10-14,AT04,96.0,48.0,21.7,6.9,14.799999999999999,48.0,-3.6999999999999993,-3.3,-2.0,2.0
2014-10-14,AT05,100.0,41.0,20.8,8.4,12.4,59.0,-0.6000000000000014,4.9,2.0,15.0
2014-10-14,AT06,100.0,42.0,22.2,5.2,17.0,58.0,0.6999999999999993,-3.0,0.0,-20.0
2014-10-14,AT07,100.0,48.0,19.6,-0.1,19.700000000000003,52.0,-1.3999999999999986,-3.2,-3.0,14.0
2014-10-14,AT08,100.0,49.0,22.6,9.4,13.200000000000001,51.0,1.8000000000000007,1.9,0.0,-23.0
2014-10-15,AT01,100.0,33.0,25.0,5.8,19.2,67.0,-1.0,0.3,-13.0,-7.0
2014-10-15,AT02,100.0,39.0,25.2,1.4,23.8,61.0,2.8999999999999986,-3.2,6.0,7.0
2014-10-15,AT03,99.0,33.0,25.3,4.9,20.4,66.0,-3.099999999999998,7.4,7.0,11.0
2014-10-15,AT04,99.0,28.0,25.4,6.8,18.599999999999998,71.0,2.0,-0.9000000000000004,1.0,1.0
2014-10-15,AT05,100.0,42.0,23.7,7.0,16.7,58.0,2.3999999999999986,-2.6999999999999997,-3.0,1.0
2014-10-15,AT06,100.0,40.0,22.5,4.0,18.5,60.0,0.5,1.5,5.0,1.0
2014-10-15,AT07,100.0,36.0,20.7,-0.2,20.9,64.0,-3.0,2.3000000000000003,-2.0,-2.0
2014-10-15,AT08,100.0,35.0,24.3,8.2,16.1,65.0,2.1000000000000014,-1.9000000000000004,-1.0,0.0
2014-10-16,AT01,98.0,40.0,28.2,10.0,18.2,58.0,-3.1000000000000014,-1.2,-12.0,-8.0
2014-10-16,AT02,100.0,23.0,28.5,6.1,22.4,77.0,5.100000000000001,-1.7,8.0,4.0
2014-10-16,AT03,97.0,37.0,29.7,9.2,20.5,60.0,4.0,8.5,4.0,-6.0
2014-10-16,AT04,98.0,35.0,29.6,10.7,18.900000000000002,63.0,-4.400000000000002,2.8000000000000007,-11.0,12.0
2014-10-16,AT05,100.0,42.0,27.1,8.2,18.900000000000002,58.0,1.9000000000000021,-3.4000000000000004,14.0,-4.0
2014-10-16,AT06,100.0,38.0,27.9,6.7,21.2,62.0,-4.300000000000001,-3.0,0.0,-1.0
2014-10-16,AT07,100.0,38.0,25.8,3.2,22.6,62.0,-4.300000000000001,-2.0,0.0,21.0
2014-10-16,AT08,100.0,40.0,27.9,11.4,16.5,60.0,4.800000000000001,-2.0,0.0,-22.0
2014-10-17,AT01,99.0,31.0,29.0,11.0,18.0,68.0,2.5,0.7,-1.0,0.0
2014-10-17,AT02,100.0,9.0,27.9,5.1,22.799999999999997,91.0,0.8999999999999986,1.4000000000000001,-2.0,1.0
2014-10-17,AT03,99.0,33.0,28.4,7.8,20.599999999999998,66.0,-2.599999999999998,3.1999999999999997,-1.0,9.0
2014-10-17,AT04,100.0,27.0,30.4,9.2,21.2,73.0,-1.0,-0.39999999999999947,0.0,-3.0
2014-10-17,AT05,100.0,32.0,28.0,9.2,18.8,68.0,2.299999999999997,-0.3000000000000007,2.0,-8.0
2014-10-17,AT06,100.0,34.0,28.3,7.2,21.1,66.0,2.1000000000000014,-0.7999999999999998,1.0,0.0
2014-10-17,AT07,100.0,14.0,25.8,3.4,22.400000000000002,86.0,0.1999999999999993,2.0,-2.0,16.0
2014-10-17,AT08,100.0,35.0,27.7,11.6,16.1,65.0,5.5000000000000036,3.500000000000001,3.0,-15.0
2014-10-18,AT01,100.0,28.0,30.3,8.7,21.6,72.0,0.8999999999999986,0.6999999999999993,-6.0,-3.0
2014-10-18,AT02,100.0,7.0,28.4,4.6,23.799999999999997,93.0,0.7999999999999972,-1.6999999999999993,0.0,0.0
2014-10-18,AT03,99.0,22.0,31.6,4.8,26.8,77.0,1.2000000000000028,2.8999999999999986,2.0,-3.0
2014-10-18,AT04,100.0,17.0,32.9,8.9,24.0,83.0,-1.8999999999999986,-0.3999999999999986,2.0,9.0
